step,tokens_seen,train_loss,val_loss,val_perplexity,learning_rate,wall_time_sec
81,42467328,487.70293617248535,,,0.00010761154855643045,634.2704191207886
82,42991616,487.039306640625,,,0.00010892388451443571,641.8298463821411
83,43515904,485.2357897758484,,,0.00011023622047244094,649.3909044265747
84,44040192,487.64730310440063,,,0.0001115485564304462,656.9538581371307
85,44564480,486.9074935913086,,,0.00011286089238845144,664.513664484024
86,45088768,485.09688806533813,,,0.0001141732283464567,672.0742926597595
87,45613056,485.43831062316895,,,0.00011548556430446195,679.6354932785034
88,46137344,484.17724418640137,,,0.0001167979002624672,687.1950538158417
89,46661632,485.41955041885376,,,0.00011811023622047244,694.7570972442627
90,47185920,484.56232595443726,,,0.0001194225721784777,702.317143201828
91,47710208,484.9982485771179,,,0.00012073490813648294,709.8776814937592
92,48234496,486.5128788948059,,,0.0001220472440944882,717.4393968582153
93,48758784,485.6562023162842,,,0.00012335958005249345,725.0009903907776
94,49283072,485.191002368927,,,0.0001246719160104987,732.5595223903656
95,49807360,487.4028196334839,,,0.00012598425196850394,740.1207492351532
96,50331648,486.4253029823303,,,0.0001272965879265092,747.6809189319611
97,50855936,484.1192469596863,,,0.00012860892388451444,755.2406711578369
98,51380224,482.2161054611206,,,0.00012992125984251967,762.8011372089386
99,51904512,486.5574312210083,,,0.00013123359580052493,770.3612594604492
100,52428800,484.2517604827881,7.536721477508545,1875.6705056789199,0.0001325459317585302,782.5906059741974
101,52953088,483.49055671691895,,,0.00013385826771653546,791.9439032077789
102,53477376,482.61511611938477,,,0.0001351706036745407,799.5046806335449
103,54001664,485.3638381958008,,,0.00013648293963254592,807.0653774738312
104,54525952,483.8839588165283,,,0.00013779527559055118,814.6289474964142
105,55050240,483.4731698036194,,,0.00013910761154855645,822.1886930465698
106,55574528,483.2684178352356,,,0.00014041994750656168,829.7516298294067
107,56098816,484.65851306915283,,,0.00014173228346456694,837.3142402172089
108,56623104,483.1936922073364,,,0.00014304461942257218,844.8755249977112
109,57147392,482.321307182312,,,0.00014435695538057744,852.4374980926514
110,57671680,484.6422142982483,,,0.00014566929133858267,860.0003645420074
111,58195968,482.10366106033325,,,0.00014698162729658793,867.5627331733704
112,58720256,482.2230792045593,,,0.0001482939632545932,875.1254668235779
113,59244544,482.90399980545044,,,0.00014960629921259843,882.6871881484985
114,59768832,483.0986533164978,,,0.00015091863517060366,890.2490048408508
115,60293120,482.97943019866943,,,0.00015223097112860892,897.8110771179199
116,60817408,482.4800567626953,,,0.00015354330708661418,905.3722803592682
117,61341696,482.1331458091736,,,0.00015485564304461945,912.935204744339
118,61865984,482.38743829727173,,,0.00015616797900262468,920.497829914093
119,62390272,481.2553253173828,,,0.00015748031496062991,928.059817314148
120,62914560,482.89681100845337,,,0.00015879265091863517,935.6231324672699
121,63438848,481.0114860534668,,,0.00016010498687664044,943.1833891868591
122,63963136,482.62101697921753,,,0.00016141732283464567,950.7461154460907
123,64487424,480.2088017463684,,,0.00016272965879265093,958.307245016098
124,65011712,477.96686363220215,,,0.00016404199475065617,965.8707020282745
125,65536000,481.1082458496094,,,0.00016535433070866143,973.4328677654266
126,66060288,481.0355830192566,,,0.00016666666666666666,980.9938080310822
127,66584576,479.1077275276184,,,0.00016797900262467192,988.5535564422607
128,67108864,478.88594579696655,,,0.00016929133858267718,996.1196653842926
129,67633152,479.4008102416992,,,0.00017060367454068242,1003.6832876205444
130,68157440,477.70902824401855,,,0.00017191601049868765,1011.2476217746735
131,68681728,476.36752367019653,,,0.0001732283464566929,1018.8123679161072
132,69206016,477.6413769721985,,,0.00017454068241469817,1026.377822637558
133,69730304,478.0155773162842,,,0.00017585301837270344,1033.9433641433716
134,70254592,477.72983407974243,,,0.00017716535433070864,1041.5069155693054
135,70778880,477.4756655693054,,,0.0001784776902887139,1049.0678601264954
136,71303168,476.8927073478699,,,0.00017979002624671917,1056.6324257850647
137,71827456,473.5258455276489,,,0.00018110236220472443,1064.2089819908142
138,72351744,477.95288944244385,,,0.00018241469816272966,1071.768129825592
139,72876032,476.5394139289856,,,0.00018372703412073492,1079.3327691555023
140,73400320,473.87316608428955,,,0.00018503937007874016,1086.8943357467651
141,73924608,475.0536484718323,,,0.00018635170603674542,1094.4543995857239
142,74448896,474.94177055358887,,,0.00018766404199475065,1102.0079050064087
143,74973184,472.1290707588196,,,0.0001889763779527559,1109.585685968399
144,75497472,474.0500478744507,,,0.00019028871391076117,1117.1710767745972
145,76021760,474.08434438705444,,,0.0001916010498687664,1124.739818572998
146,76546048,472.58314323425293,,,0.00019291338582677164,1132.3125145435333
147,77070336,473.740834236145,,,0.0001942257217847769,1139.878738641739
148,77594624,471.9272766113281,,,0.00019553805774278216,1147.440288066864
149,78118912,472.21785593032837,,,0.00019685039370078743,1155.0032970905304
150,78643200,470.1729030609131,,,0.00019816272965879263,1162.5674529075623
151,79167488,469.0964722633362,,,0.0001994750656167979,1170.1324524879456
152,79691776,469.8203926086426,,,0.00020078740157480316,1177.701022386551
153,80216064,472.0510311126709,,,0.00020209973753280842,1185.2640097141266
154,80740352,470.3869843482971,,,0.00020341207349081365,1192.8336918354034
155,81264640,470.6706819534302,,,0.0002047244094488189,1200.400629043579
156,81788928,468.6831874847412,,,0.00020603674540682415,1207.9647643566132
157,82313216,469.88773918151855,,,0.0002073490813648294,1215.5327007770538
158,82837504,467.27813625335693,,,0.00020866141732283464,1223.096705198288
159,83361792,467.49300050735474,,,0.0002099737532808399,1230.6715295314789
160,83886080,468.5247268676758,,,0.00021128608923884516,1238.2410242557526
161,84410368,466.7447085380554,,,0.0002125984251968504,1245.8084125518799
162,84934656,467.2054376602173,,,0.00021391076115485563,1253.3711161613464
163,85458944,465.16499757766724,,,0.0002152230971128609,1260.9341430664062
164,85983232,466.7033543586731,,,0.00021653543307086615,1268.5007901191711
165,86507520,466.38771772384644,,,0.00021784776902887142,1276.0703785419464
166,87031808,465.3855276107788,,,0.00021916010498687662,1283.6396653652191
167,87556096,465.3481864929199,,,0.00022047244094488188,1291.207885503769
168,88080384,467.0202407836914,,,0.00022178477690288715,1298.7761542797089
169,88604672,467.5843343734741,,,0.0002230971128608924,1306.3460824489594
170,89128960,463.5899920463562,,,0.00022440944881889764,1313.917158126831
171,89653248,464.61584281921387,,,0.00022572178477690288,1321.484365940094
172,90177536,463.36955308914185,,,0.00022703412073490814,1329.0568370819092
173,90701824,466.97188663482666,,,0.0002283464566929134,1336.620460987091
174,91226112,464.13131046295166,,,0.00022965879265091863,1344.1829166412354
175,91750400,464.24686574935913,,,0.0002309711286089239,1351.748603105545
176,92274688,464.32062101364136,,,0.00023228346456692915,1359.3179903030396
177,92798976,463.58542108535767,,,0.0002335958005249344,1366.887085199356
178,93323264,464.99591636657715,,,0.00023490813648293962,1374.4529383182526
179,93847552,462.66239643096924,,,0.00023622047244094488,1382.0189714431763
180,94371840,462.7685532569885,,,0.00023753280839895015,1389.5773794651031
181,94896128,460.25035285949707,,,0.0002388451443569554,1397.1477553844452
182,95420416,460.0328049659729,,,0.00024015748031496061,1404.7110476493835
183,95944704,459.87403202056885,,,0.00024146981627296587,1412.2729814052582
184,96468992,462.0374836921692,,,0.00024278215223097114,1419.8420791625977
185,96993280,460.52518033981323,,,0.0002440944881889764,1427.4094381332397
186,97517568,461.63397884368896,,,0.0002454068241469816,1434.9755554199219
187,98041856,461.6378593444824,,,0.0002467191601049869,1442.5393538475037
188,98566144,459.8149480819702,,,0.0002480314960629921,1450.1034924983978
189,99090432,459.70996046066284,,,0.0002493438320209974,1457.6703333854675
190,99614720,460.5108947753906,,,0.00025065616797900265,1465.2337572574615
191,100139008,457.63216400146484,,,0.0002519685039370079,1472.7984285354614
192,100663296,459.6337742805481,,,0.0002532808398950131,1480.3600165843964
193,101187584,456.97000646591187,,,0.0002545931758530184,1487.9215972423553
194,101711872,458.11472034454346,,,0.00025590551181102364,1495.4833040237427
195,102236160,457.2240900993347,,,0.0002572178477690289,1503.043932914734
196,102760448,457.7718405723572,,,0.0002585301837270341,1510.6072537899017
197,103284736,458.56215620040894,,,0.00025984251968503934,1518.1698250770569
198,103809024,456.7401432991028,,,0.00026115485564304463,1525.7321798801422
199,104333312,457.4175238609314,,,0.00026246719160104987,1533.2978837490082
200,104857600,457.3837342262268,7.124111437797547,1241.5444872794858,0.0002637795275590551,1545.5386283397675
201,105381888,456.14568758010864,,,0.0002650918635170604,1554.9473795890808
202,105906176,457.2098641395569,,,0.0002664041994750656,1562.5085580348969
203,106430464,454.08821964263916,,,0.0002677165354330709,1570.0693278312683
204,106954752,454.6397614479065,,,0.00026902887139107614,1577.6321148872375
205,107479040,454.651469707489,,,0.0002703412073490814,1585.194441318512
206,108003328,453.50954961776733,,,0.0002716535433070866,1592.75661110878
207,108527616,454.34559965133667,,,0.00027296587926509185,1600.319295167923
208,109051904,453.32399463653564,,,0.0002742782152230971,1607.885283946991
209,109576192,453.33711767196655,,,0.00027559055118110237,1615.445792913437
210,110100480,454.2512321472168,,,0.0002769028871391076,1623.0091650485992
211,110624768,453.18171739578247,,,0.0002782152230971129,1630.5726764202118
212,111149056,453.2817130088806,,,0.0002795275590551181,1638.1351292133331
213,111673344,453.60828399658203,,,0.00028083989501312336,1645.697096824646
214,112197632,451.7877721786499,,,0.00028215223097112865,1653.2563095092773
215,112721920,453.6000609397888,,,0.0002834645669291339,1660.8190340995789
216,113246208,453.00810718536377,,,0.00028477690288713906,1668.377545118332
217,113770496,451.48906660079956,,,0.00028608923884514435,1675.9424858093262
218,114294784,454.44902753829956,,,0.0002874015748031496,1683.502501964569
219,114819072,451.10848665237427,,,0.0002887139107611549,1691.0635986328125
220,115343360,449.5883173942566,,,0.0002900262467191601,1698.625518321991
221,115867648,450.331178188324,,,0.00029133858267716534,1706.187004327774
222,116391936,450.03380966186523,,,0.00029265091863517063,1713.7488553524017
223,116916224,450.18271493911743,,,0.00029396325459317586,1721.3089475631714
224,117440512,449.9102683067322,,,0.0002952755905511811,1728.8711822032928
225,117964800,448.7759804725647,,,0.0002965879265091864,1736.4348413944244
226,118489088,448.56386852264404,,,0.0002979002624671916,1743.9989035129547
227,119013376,447.6572518348694,,,0.00029921259842519685,1751.5650901794434
228,119537664,446.9157361984253,,,0.0003005249343832021,1759.1258399486542
229,120061952,446.91184663772583,,,0.0003018372703412073,1766.6884441375732
230,120586240,446.6907696723938,,,0.0003031496062992126,1774.251974105835
231,121110528,447.6508402824402,,,0.00030446194225721785,1781.8146946430206
232,121634816,447.7659764289856,,,0.0003057742782152231,1789.3766655921936
233,122159104,445.9921073913574,,,0.00030708661417322837,1796.9384319782257
234,122683392,445.13549041748047,,,0.0003083989501312336,1804.5024766921997
235,123207680,446.98479747772217,,,0.0003097112860892389,1812.0637707710266
236,123731968,445.9065155982971,,,0.0003110236220472441,1819.6261298656464
237,124256256,446.4564790725708,,,0.00031233595800524936,1827.1886863708496
238,124780544,445.23601150512695,,,0.0003136482939632546,1834.7523794174194
239,125304832,444.25783109664917,,,0.00031496062992125983,1842.317634344101
240,125829120,444.9456548690796,,,0.00031627296587926506,1849.8812658786774
241,126353408,442.9336566925049,,,0.00031758530183727035,1857.4437444210052
242,126877696,443.86459970474243,,,0.0003188976377952756,1865.006502866745
243,127401984,444.2873592376709,,,0.00032020997375328087,1872.5709567070007
244,127926272,445.2202477455139,,,0.0003215223097112861,1880.1332137584686
245,128450560,443.74780321121216,,,0.00032283464566929134,1887.695076227188
246,128974848,443.05877685546875,,,0.00032414698162729663,1895.2562446594238
247,129499136,441.4955778121948,,,0.00032545931758530186,1902.8175613880157
248,130023424,442.31309175491333,,,0.00032677165354330704,1910.3800718784332
249,130547712,441.29099130630493,,,0.00032808398950131233,1917.9432275295258
250,131072000,442.60867738723755,,,0.00032939632545931757,1925.5051336288452
251,131596288,441.76698303222656,,,0.00033070866141732285,1933.06729722023
252,132120576,441.95586252212524,,,0.0003320209973753281,1940.6297268867493
253,132644864,442.6151385307312,,,0.0003333333333333333,1948.1934802532196
254,133169152,440.91942739486694,,,0.0003346456692913386,1955.759147644043
255,133693440,442.2589735984802,,,0.00033595800524934384,1963.325345993042
256,134217728,441.6649398803711,,,0.0003372703412073491,1970.8822836875916
257,134742016,440.8544182777405,,,0.00033858267716535437,1978.4501848220825
258,135266304,438.49686908721924,,,0.0003398950131233596,1986.013700246811
259,135790592,440.58253717422485,,,0.00034120734908136484,1993.5759811401367
260,136314880,442.4774661064148,,,0.00034251968503937007,2001.1387062072754
261,136839168,439.61944246292114,,,0.0003438320209973753,2008.6986384391785
262,137363456,438.0986623764038,,,0.0003451443569553806,2016.2572047710419
263,137887744,439.14951515197754,,,0.0003464566929133858,2023.8191430568695
264,138412032,439.4813189506531,,,0.00034776902887139106,2031.3830602169037
265,138936320,437.53462076187134,,,0.00034908136482939635,2038.9437952041626
266,139460608,436.94574213027954,,,0.0003503937007874016,2046.5087213516235
267,139984896,437.6366500854492,,,0.00035170603674540687,2054.074023962021
268,140509184,437.0220031738281,,,0.0003530183727034121,2061.637410879135
269,141033472,441.23574209213257,,,0.0003543307086614173,2069.2028934955597
270,141557760,440.51571464538574,,,0.0003556430446194226,2076.766553401947
271,142082048,437.0122961997986,,,0.0003569553805774278,2084.330715894699
272,142606336,436.9631280899048,,,0.00035826771653543304,2091.8930263519287
273,143130624,436.8335041999817,,,0.00035958005249343833,2099.45560836792
274,143654912,438.25174856185913,,,0.00036089238845144356,2107.017980337143
275,144179200,440.20179080963135,,,0.00036220472440944885,2114.5812118053436
276,144703488,436.92982387542725,,,0.0003635170603674541,2122.1441600322723
277,145227776,436.66074800491333,,,0.0003648293963254593,2129.7074830532074
278,145752064,435.64836168289185,,,0.0003661417322834646,2137.2706155776978
279,146276352,436.03522968292236,,,0.00036745406824146984,2144.8404455184937
280,146800640,436.02391481399536,,,0.000368766404199475,2152.402694940567
281,147324928,436.0117540359497,,,0.0003700787401574803,2159.9674348831177
282,147849216,434.90834379196167,,,0.00037139107611548555,2167.53045797348
283,148373504,434.9664487838745,,,0.00037270341207349083,2175.092711687088
284,148897792,434.2474217414856,,,0.00037401574803149607,2182.6549990177155
285,149422080,434.85289001464844,,,0.0003753280839895013,2190.217642068863
286,149946368,434.2786521911621,,,0.0003766404199475066,2197.782854795456
287,150470656,433.7737545967102,,,0.0003779527559055118,2205.3445932865143
288,150994944,434.10890102386475,,,0.00037926509186351706,2212.9087932109833
289,151519232,432.68728590011597,,,0.00038057742782152235,2220.472538471222
290,152043520,434.1663055419922,,,0.00038188976377952753,2228.0333490371704
291,152567808,431.4066233634949,,,0.0003832020997375328,2235.594633579254
292,153092096,432.042423248291,,,0.00038451443569553805,2243.155417919159
293,153616384,432.99693632125854,,,0.0003858267716535433,2250.7228977680206
294,154140672,429.64884090423584,,,0.00038713910761154857,2258.2846624851227
295,154664960,432.7096405029297,,,0.0003884514435695538,2265.8463072776794
296,155189248,432.7800693511963,,,0.00038976377952755904,2273.409900665283
297,155713536,433.748619556427,,,0.00039107611548556433,2280.974416732788
298,156237824,431.9694366455078,,,0.00039238845144356956,2288.5385925769806
299,156762112,431.1110882759094,,,0.00039370078740157485,2296.099834918976
300,157286400,432.02682971954346,6.720682463645935,829.3833423597107,0.0003950131233595801,2308.3413150310516
301,157810688,431.8488759994507,,,0.00039632545931758527,2315.8586251735687
302,158334976,431.0124011039734,,,0.00039763779527559055,2323.4350855350494
303,158859264,431.088116645813,,,0.0003989501312335958,2331.0041608810425
304,159383552,431.6327667236328,,,0.000400262467191601,2338.5727899074554
305,159907840,433.43651962280273,,,0.0004015748031496063,2346.1409549713135
306,160432128,433.6981534957886,,,0.00040288713910761155,2353.703701734543
307,160956416,432.10296869277954,,,0.00040419947506561683,2361.2652294635773
308,161480704,432.983775138855,,,0.00040551181102362207,2368.8274619579315
309,162004992,430.3606858253479,,,0.0004068241469816273,2376.388547897339
310,162529280,431.6745858192444,,,0.0004081364829396326,2383.9497849941254
311,163053568,428.5247845649719,,,0.0004094488188976378,2391.513612270355
312,163577856,429.9369921684265,,,0.000410761154855643,2399.074056625366
313,164102144,430.3471784591675,,,0.0004120734908136483,2406.638436794281
314,164626432,429.86931467056274,,,0.0004133858267716535,2414.196434020996
315,165150720,426.4166421890259,,,0.0004146981627296588,2421.761104106903
316,165675008,429.29184007644653,,,0.00041601049868766405,2429.322507381439
317,166199296,426.87791872024536,,,0.0004173228346456693,2436.88521194458
318,166723584,427.5775856971741,,,0.00041863517060367457,2444.4495594501495
319,167247872,428.1584310531616,,,0.0004199475065616798,2452.012140750885
320,167772160,427.1688847541809,,,0.00042125984251968504,2459.574681997299
321,168296448,426.1798496246338,,,0.00042257217847769033,2467.138498544693
322,168820736,428.60127353668213,,,0.0004238845144356955,2474.70152258873
323,169345024,426.9356436729431,,,0.0004251968503937008,2482.263624191284
324,169869312,426.9760398864746,,,0.00042650918635170603,2489.8281004428864
325,170393600,426.666380405426,,,0.00042782152230971126,2497.3913266658783
326,170917888,428.58734226226807,,,0.00042913385826771655,2504.9522964954376
327,171442176,429.05820894241333,,,0.0004304461942257218,2512.515650033951
328,171966464,431.1567897796631,,,0.000431758530183727,2520.0763001441956
329,172490752,427.1529712677002,,,0.0004330708661417323,2527.639462709427
330,173015040,427.74658250808716,,,0.00043438320209973754,2535.204624414444
331,173539328,428.9472146034241,,,0.00043569553805774283,2542.7668120861053
332,174063616,427.68199396133423,,,0.00043700787401574807,2550.3323814868927
333,174587904,428.61395025253296,,,0.00043832020997375325,2557.8935983181
334,175112192,426.25740671157837,,,0.00043963254593175853,2565.45574259758
335,175636480,426.38782262802124,,,0.00044094488188976377,2573.01943564415
336,176160768,425.8679747581482,,,0.000442257217847769,2580.5808832645416
337,176685056,425.6797385215759,,,0.0004435695538057743,2588.1452627182007
338,177209344,424.95518589019775,,,0.0004448818897637795,2595.7092921733856
339,177733632,425.20367193222046,,,0.0004461942257217848,2603.2734005451202
340,178257920,424.7339644432068,,,0.00044750656167979005,2610.8349947929382
341,178782208,425.48247623443604,,,0.0004488188976377953,2618.4006853103638
342,179306496,425.2629141807556,,,0.00045013123359580057,2625.9612827301025
343,179830784,423.55029821395874,,,0.00045144356955380575,2633.527535676956
344,180355072,422.1024389266968,,,0.000452755905511811,2641.092418193817
345,180879360,425.76167488098145,,,0.0004540682414698163,2648.6570117473602
346,181403648,426.1533832550049,,,0.0004553805774278215,2656.2186682224274
347,181927936,424.1826229095459,,,0.0004566929133858268,2663.7817006111145
348,182452224,422.9197607040405,,,0.00045800524934383203,2671.3467168807983
349,182976512,422.05650663375854,,,0.00045931758530183726,2678.9083755016327
350,183500800,422.2228937149048,,,0.00046062992125984255,2686.470400571823
351,184025088,423.66146087646484,,,0.0004619422572178478,2694.0365014076233
352,184549376,423.6199564933777,,,0.000463254593175853,2701.6000163555145
353,185073664,421.78354358673096,,,0.0004645669291338583,2709.1618807315826
354,185597952,422.50726795196533,,,0.0004658792650918635,2716.724979877472
355,186122240,422.91552925109863,,,0.0004671916010498688,2724.2894790172577
356,186646528,422.2939438819885,,,0.000468503937007874,2731.8549139499664
357,187170816,422.08229875564575,,,0.00046981627296587925,2739.4188208580017
358,187695104,422.2437391281128,,,0.00047112860892388453,2746.983030319214
359,188219392,423.10900926589966,,,0.00047244094488188977,2754.543394804001
360,188743680,422.4628357887268,,,0.000473753280839895,2762.1070709228516
361,189267968,420.95308542251587,,,0.0004750656167979003,2769.6693997383118
362,189792256,420.18884658813477,,,0.0004763779527559055,2777.234614133835
363,190316544,421.36678981781006,,,0.0004776902887139108,2784.7977290153503
364,190840832,422.43597412109375,,,0.00047900262467191605,2792.3618578910828
365,191365120,420.8845443725586,,,0.00048031496062992123,2799.92414188385
366,191889408,420.3918318748474,,,0.0004816272965879265,2807.487628698349
367,192413696,421.45886421203613,,,0.00048293963254593175,2815.052623271942
368,192937984,421.5516781806946,,,0.000484251968503937,2822.616632461548
369,193462272,421.32788848876953,,,0.00048556430446194227,2830.1807005405426
370,193986560,420.12042903900146,,,0.0004868766404199475,2837.743713617325
371,194510848,419.13508224487305,,,0.0004881889763779528,2845.309104681015
372,195035136,419.3528971672058,,,0.000489501312335958,2852.8713698387146
373,195559424,421.54466342926025,,,0.0004908136482939632,2860.435277700424
374,196083712,419.83976316452026,,,0.0004921259842519685,2868.0012290477753
375,196608000,419.9624137878418,,,0.0004934383202099738,2875.564585208893
376,197132288,417.5930757522583,,,0.000494750656167979,2883.1276865005493
377,197656576,418.954336643219,,,0.0004960629921259843,2890.6947033405304
378,198180864,418.7124733924866,,,0.0004973753280839895,2898.2600593566895
379,198705152,419.7499318122864,,,0.0004986876640419948,2905.8244371414185
380,199229440,417.3366804122925,,,0.0005,2913.392956495285
381,199753728,418.69047832489014,,,0.0005,2920.9575741291046
382,200278016,420.47530698776245,,,0.0004999998953813417,2928.522450685501
383,200802304,420.24572467803955,,,0.000499999581525454,2936.088744878769
384,201326592,416.33762407302856,,,0.0004999990584325998,2943.6533076763153
385,201850880,418.0527272224426,,,0.0004999983261032168,2951.218747615814
386,202375168,418.29463481903076,,,0.0004999973845379181,2958.781273126602
387,202899456,419.80101919174194,,,0.0004999962337374914,2966.3473908901215
388,203423744,418.0191626548767,,,0.0004999948737029003,2973.9128704071045
389,203948032,416.50126218795776,,,0.0004999933044352827,2981.4783272743225
390,204472320,416.9034810066223,,,0.0004999915259359522,2989.0427119731903
391,204996608,418.14990186691284,,,0.0004999895382063973,2996.6071717739105
392,205520896,416.1188335418701,,,0.0004999873412482815,3004.171934604645
393,206045184,418.32012033462524,,,0.0004999849350634438,3011.7390332221985
394,206569472,419.59858226776123,,,0.0004999823196538977,3019.3042826652527
395,207093760,415.9431915283203,,,0.0004999794950218323,3026.871258020401
396,207618048,417.0822238922119,,,0.0004999764611696119,3034.4347455501556
397,208142336,417.1775550842285,,,0.0004999732180997756,3041.983017206192
398,208666624,416.5406446456909,,,0.0004999697658150374,3049.56210231781
399,209190912,417.22349643707275,,,0.0004999661043182869,3057.1270382404327
400,209715200,414.9874801635742,6.478430261611939,650.9483252826055,0.0004999622336125886,3069.3587098121643
