step,tokens_seen,train_loss,val_loss,val_perplexity,learning_rate,wall_time_sec
61,31981568,496.32918787002563,,,8.136482939632547e-05,483.03246307373047
62,32505856,493.86343479156494,,,8.267716535433071e-05,490.59538984298706
63,33030144,492.9693503379822,,,8.398950131233596e-05,498.1573073863983
64,33554432,489.8268189430237,,,8.530183727034121e-05,505.7220094203949
65,34078720,490.9748158454895,,,8.661417322834646e-05,513.2826914787292
66,34603008,489.3851399421692,,,8.792650918635172e-05,520.84463763237
67,35127296,486.8553910255432,,,8.923884514435695e-05,528.4089651107788
68,35651584,488.5946593284607,,,9.055118110236221e-05,535.9697942733765
69,36175872,485.1519527435303,,,9.186351706036746e-05,543.5337710380554
70,36700160,484.0625696182251,,,9.317585301837271e-05,551.0992438793182
71,37224448,483.5315384864807,,,9.448818897637796e-05,558.6625001430511
72,37748736,484.5379362106323,,,9.58005249343832e-05,566.2217683792114
73,38273024,483.66146898269653,,,9.711286089238845e-05,573.7803707122803
74,38797312,482.6893711090088,,,9.842519685039371e-05,581.3407456874847
75,39321600,482.281240940094,,,9.973753280839895e-05,588.8978853225708
76,39845888,485.0215678215027,,,0.00010104986876640421,596.4543578624725
77,40370176,482.2614860534668,,,0.00010236220472440946,604.0102722644806
78,40894464,483.606915473938,,,0.0001036745406824147,611.5642311573029
79,41418752,480.58849716186523,,,0.00010498687664041995,619.1169312000275
80,41943040,479.29088735580444,,,0.0001062992125984252,626.6722655296326
81,42467328,481.80616998672485,,,0.00010761154855643045,634.2313885688782
82,42991616,480.7851815223694,,,0.00010892388451443571,641.7969303131104
83,43515904,479.27022409439087,,,0.00011023622047244094,649.3644833564758
84,44040192,480.6445531845093,,,0.0001115485564304462,656.9321162700653
85,44564480,480.30767250061035,,,0.00011286089238845144,664.4937787055969
86,45088768,478.07442331314087,,,0.0001141732283464567,672.058089017868
87,45613056,477.6177554130554,,,0.00011548556430446195,679.6182794570923
88,46137344,476.50347995758057,,,0.0001167979002624672,687.1793446540833
89,46661632,477.4713840484619,,,0.00011811023622047244,694.7433822154999
90,47185920,476.23038625717163,,,0.0001194225721784777,702.3100011348724
91,47710208,475.7061758041382,,,0.00012073490813648294,709.8725366592407
92,48234496,477.3344964981079,,,0.0001220472440944882,717.4367854595184
93,48758784,476.3512487411499,,,0.00012335958005249345,725.0012626647949
94,49283072,475.3214178085327,,,0.0001246719160104987,732.5630812644958
95,49807360,477.6239161491394,,,0.00012598425196850394,740.12428855896
96,50331648,476.1945233345032,,,0.0001272965879265092,747.6805284023285
97,50855936,474.1961245536804,,,0.00012860892388451444,755.2365047931671
98,51380224,471.67791843414307,,,0.00012992125984251967,762.7980444431305
99,51904512,475.1138391494751,,,0.00013123359580052493,770.3532385826111
100,52428800,473.1170663833618,7.36462926864624,1579.129885024488,0.0001325459317585302,782.5869793891907
101,52953088,472.3883900642395,,,0.00013385826771653546,791.9433553218842
102,53477376,470.8893370628357,,,0.0001351706036745407,799.4971277713776
103,54001664,473.1377577781677,,,0.00013648293963254592,807.0529408454895
104,54525952,470.8498511314392,,,0.00013779527559055118,814.6091125011444
105,55050240,470.6161136627197,,,0.00013910761154855645,822.1634435653687
106,55574528,469.8176817893982,,,0.00014041994750656168,829.7204508781433
107,56098816,470.52605628967285,,,0.00014173228346456694,837.2780501842499
108,56623104,469.3026394844055,,,0.00014304461942257218,844.8361678123474
109,57147392,469.04651069641113,,,0.00014435695538057744,852.3891723155975
110,57671680,470.23120307922363,,,0.00014566929133858267,859.9462625980377
111,58195968,467.42307710647583,,,0.00014698162729658793,867.498920917511
112,58720256,466.92952585220337,,,0.0001482939632545932,875.0562965869904
113,59244544,467.5440344810486,,,0.00014960629921259843,882.6237397193909
114,59768832,467.627037525177,,,0.00015091863517060366,890.2011532783508
115,60293120,467.07427644729614,,,0.00015223097112860892,897.7675924301147
116,60817408,466.0314507484436,,,0.00015354330708661418,905.3335621356964
117,61341696,465.9008288383484,,,0.00015485564304461945,912.9030511379242
118,61865984,465.60667753219604,,,0.00015616797900262468,920.4732928276062
119,62390272,464.6045289039612,,,0.00015748031496062991,928.0435423851013
120,62914560,465.29451513290405,,,0.00015879265091863517,935.6049859523773
121,63438848,464.7110552787781,,,0.00016010498687664044,943.1667184829712
122,63963136,464.6133556365967,,,0.00016141732283464567,950.7278718948364
123,64487424,463.13209295272827,,,0.00016272965879265093,958.283215045929
124,65011712,460.8096466064453,,,0.00016404199475065617,965.8514869213104
125,65536000,464.2126898765564,,,0.00016535433070866143,973.4161152839661
126,66060288,463.7705068588257,,,0.00016666666666666666,980.9776508808136
127,66584576,461.51925325393677,,,0.00016797900262467192,988.539717912674
128,67108864,460.4371700286865,,,0.00016929133858267718,996.1051313877106
129,67633152,460.74466371536255,,,0.00017060367454068242,1003.6710634231567
130,68157440,459.7027769088745,,,0.00017191601049868765,1011.2366902828217
131,68681728,459.1002359390259,,,0.0001732283464566929,1018.7964851856232
132,69206016,458.62205696105957,,,0.00017454068241469817,1026.3553652763367
133,69730304,461.1068606376648,,,0.00017585301837270344,1033.9155361652374
134,70254592,459.70338010787964,,,0.00017716535433070864,1041.474617242813
135,70778880,458.742440700531,,,0.0001784776902887139,1049.0312342643738
136,71303168,458.9157524108887,,,0.00017979002624671917,1056.5867099761963
137,71827456,455.4270315170288,,,0.00018110236220472443,1064.1431863307953
138,72351744,459.89781951904297,,,0.00018241469816272966,1071.698959350586
139,72876032,458.27512979507446,,,0.00018372703412073492,1079.255652666092
140,73400320,456.50800132751465,,,0.00018503937007874016,1086.8133780956268
141,73924608,456.9861168861389,,,0.00018635170603674542,1094.3726334571838
142,74448896,456.95377111434937,,,0.00018766404199475065,1101.9327778816223
143,74973184,454.68697452545166,,,0.0001889763779527559,1109.4899487495422
144,75497472,456.30861139297485,,,0.00019028871391076117,1117.0483343601227
145,76021760,455.53380393981934,,,0.0001916010498687664,1124.6086869239807
146,76546048,454.3956084251404,,,0.00019291338582677164,1132.167635679245
147,77070336,455.569043636322,,,0.0001942257217847769,1139.728818655014
148,77594624,453.59414768218994,,,0.00019553805774278216,1147.2885727882385
149,78118912,453.46394777297974,,,0.00019685039370078743,1154.8504571914673
150,78643200,452.006422996521,,,0.00019816272965879263,1162.4094228744507
151,79167488,450.0556354522705,,,0.0001994750656167979,1169.969537973404
152,79691776,451.09702730178833,,,0.00020078740157480316,1177.5292103290558
153,80216064,452.56278371810913,,,0.00020209973753280842,1185.0809364318848
154,80740352,451.3228726387024,,,0.00020341207349081365,1192.6470954418182
155,81264640,451.174738407135,,,0.0002047244094488189,1200.206757068634
156,81788928,450.03338146209717,,,0.00020603674540682415,1207.7669522762299
157,82313216,450.55308294296265,,,0.0002073490813648294,1215.3262310028076
158,82837504,448.03616094589233,,,0.00020866141732283464,1222.8864109516144
159,83361792,448.42854022979736,,,0.0002099737532808399,1230.4478063583374
160,83886080,448.528844833374,,,0.00021128608923884516,1238.0142767429352
161,84410368,447.2838215827942,,,0.0002125984251968504,1245.5731914043427
162,84934656,447.9372673034668,,,0.00021391076115485563,1253.1336317062378
163,85458944,446.29183769226074,,,0.0002152230971128609,1260.6871693134308
164,85983232,447.870240688324,,,0.00021653543307086615,1268.2520487308502
165,86507520,447.320396900177,,,0.00021784776902887142,1275.814017534256
166,87031808,447.4797749519348,,,0.00021916010498687662,1283.3596503734589
167,87556096,445.8208956718445,,,0.00022047244094488188,1290.9311923980713
168,88080384,446.4044370651245,,,0.00022178477690288715,1298.4899048805237
169,88604672,445.51139545440674,,,0.0002230971128608924,1306.049712896347
170,89128960,444.04230403900146,,,0.00022440944881889764,1313.608488559723
171,89653248,442.88156604766846,,,0.00022572178477690288,1321.1681430339813
172,90177536,442.8235659599304,,,0.00022703412073490814,1328.7307176589966
173,90701824,445.2024083137512,,,0.0002283464566929134,1336.2912180423737
174,91226112,443.67500162124634,,,0.00022965879265091863,1343.8512160778046
175,91750400,443.33921098709106,,,0.0002309711286089239,1351.4111223220825
176,92274688,443.2473359107971,,,0.00023228346456692915,1358.9688165187836
177,92798976,442.37138748168945,,,0.0002335958005249344,1366.5257468223572
178,93323264,444.37208366394043,,,0.00023490813648293962,1374.0869591236115
179,93847552,442.5348596572876,,,0.00023622047244094488,1381.645395040512
180,94371840,442.317334651947,,,0.00023753280839895015,1389.2048118114471
181,94896128,439.50178718566895,,,0.0002388451443569554,1396.762284040451
182,95420416,439.3808641433716,,,0.00024015748031496061,1404.3228175640106
183,95944704,439.1330986022949,,,0.00024146981627296587,1411.882298707962
184,96468992,440.92789697647095,,,0.00024278215223097114,1419.4401111602783
185,96993280,439.5526580810547,,,0.0002440944881889764,1426.9983551502228
186,97517568,441.01625061035156,,,0.0002454068241469816,1434.5521833896637
187,98041856,440.85488748550415,,,0.0002467191601049869,1442.1179502010345
188,98566144,439.20720529556274,,,0.0002480314960629921,1449.6763877868652
189,99090432,438.9408960342407,,,0.0002493438320209974,1457.2374935150146
190,99614720,439.59102964401245,,,0.00025065616797900265,1464.7987048625946
191,100139008,436.4360132217407,,,0.0002519685039370079,1472.3629477024078
192,100663296,437.53069591522217,,,0.0002532808398950131,1479.9249832630157
193,101187584,436.06819581985474,,,0.0002545931758530184,1487.4835798740387
194,101711872,437.46568393707275,,,0.00025590551181102364,1495.0437121391296
195,102236160,436.45766830444336,,,0.0002572178477690289,1502.598054409027
196,102760448,437.11280584335327,,,0.0002585301837270341,1510.1543884277344
197,103284736,437.84896326065063,,,0.00025984251968503934,1517.7193043231964
198,103809024,436.1950969696045,,,0.00026115485564304463,1525.2830398082733
199,104333312,435.6819405555725,,,0.00026246719160104987,1532.8439621925354
200,104857600,435.3604612350464,6.779437227249145,879.5735847495331,0.0002637795275590551,1545.074326992035
201,105381888,434.508252620697,,,0.0002650918635170604,1554.4849662780762
202,105906176,435.4895739555359,,,0.0002664041994750656,1562.0469834804535
203,106430464,432.0003762245178,,,0.0002677165354330709,1569.6044142246246
204,106954752,433.05692863464355,,,0.00026902887139107614,1577.1650295257568
205,107479040,433.160325050354,,,0.0002703412073490814,1584.7253954410553
206,108003328,432.3108558654785,,,0.0002716535433070866,1592.2878341674805
207,108527616,432.7314782142639,,,0.00027296587926509185,1599.8483510017395
208,109051904,431.71345710754395,,,0.0002742782152230971,1607.4150331020355
209,109576192,431.4203510284424,,,0.00027559055118110237,1614.9803981781006
210,110100480,432.57078409194946,,,0.0002769028871391076,1622.5386905670166
211,110624768,431.5487685203552,,,0.0002782152230971129,1630.0971457958221
212,111149056,431.4362564086914,,,0.0002795275590551181,1637.6562805175781
213,111673344,432.75967025756836,,,0.00028083989501312336,1645.215289592743
214,112197632,431.89577198028564,,,0.00028215223097112865,1652.7741403579712
215,112721920,432.89097023010254,,,0.0002834645669291339,1660.3355407714844
216,113246208,432.8649249076843,,,0.00028477690288713906,1667.9017899036407
217,113770496,430.83790826797485,,,0.00028608923884514435,1675.4675903320312
218,114294784,433.83844327926636,,,0.0002874015748031496,1683.0265169143677
219,114819072,430.96296310424805,,,0.0002887139107611549,1690.59632229805
220,115343360,429.020920753479,,,0.0002900262467191601,1698.1658961772919
221,115867648,429.7098903656006,,,0.00029133858267716534,1705.736307144165
222,116391936,429.6951313018799,,,0.00029265091863517063,1713.2944412231445
223,116916224,429.33237648010254,,,0.00029396325459317586,1720.8587884902954
224,117440512,429.77126455307007,,,0.0002952755905511811,1728.4213526248932
225,117964800,428.5266423225403,,,0.0002965879265091864,1735.9887526035309
226,118489088,428.4915347099304,,,0.0002979002624671916,1743.5507295131683
227,119013376,427.32633924484253,,,0.00029921259842519685,1751.1134588718414
228,119537664,426.56078910827637,,,0.0003005249343832021,1758.6759285926819
229,120061952,426.83391523361206,,,0.0003018372703412073,1766.2380065917969
230,120586240,425.9815979003906,,,0.0003031496062992126,1773.797859430313
231,121110528,427.24906873703003,,,0.00030446194225721785,1781.3544309139252
232,121634816,426.1480989456177,,,0.0003057742782152231,1788.9220304489136
233,122159104,425.85646963119507,,,0.00030708661417322837,1796.4834485054016
234,122683392,424.3896141052246,,,0.0003083989501312336,1804.0427963733673
235,123207680,426.2570390701294,,,0.0003097112860892389,1811.6022009849548
236,123731968,426.1258659362793,,,0.0003110236220472441,1819.1628425121307
237,124256256,427.8755145072937,,,0.00031233595800524936,1826.7224378585815
238,124780544,426.7144727706909,,,0.0003136482939632546,1834.2816202640533
239,125304832,426.63020372390747,,,0.00031496062992125983,1841.8442821502686
240,125829120,427.06003189086914,,,0.00031627296587926506,1849.40443277359
241,126353408,424.45789098739624,,,0.00031758530183727035,1856.9628279209137
242,126877696,424.5354428291321,,,0.0003188976377952756,1864.5268602371216
243,127401984,425.13475227355957,,,0.00032020997375328087,1872.087239265442
244,127926272,425.579487323761,,,0.0003215223097112861,1879.6476981639862
245,128450560,424.92562341690063,,,0.00032283464566929134,1887.2128446102142
246,128974848,424.34663105010986,,,0.00032414698162729663,1894.7714593410492
247,129499136,422.3517665863037,,,0.00032545931758530186,1902.3462131023407
248,130023424,423.18610525131226,,,0.00032677165354330704,1909.9041321277618
249,130547712,422.1957092285156,,,0.00032808398950131233,1917.4671125411987
250,131072000,423.46069288253784,,,0.00032939632545931757,1925.0287098884583
251,131596288,422.39849042892456,,,0.00033070866141732285,1932.5903117656708
252,132120576,421.7984504699707,,,0.0003320209973753281,1940.151529788971
253,132644864,422.7977457046509,,,0.0003333333333333333,1947.7230968475342
254,133169152,421.6893310546875,,,0.0003346456692913386,1955.2990000247955
255,133693440,422.9919424057007,,,0.00033595800524934384,1962.870920419693
256,134217728,421.9468283653259,,,0.0003372703412073491,1970.4400806427002
257,134742016,421.69944047927856,,,0.00033858267716535437,1978.0045747756958
258,135266304,419.5324544906616,,,0.0003398950131233596,1985.5682711601257
259,135790592,421.48077917099,,,0.00034120734908136484,1993.1379923820496
260,136314880,423.3937644958496,,,0.00034251968503937007,2000.7046043872833
261,136839168,420.7708582878113,,,0.0003438320209973753,2008.2587323188782
262,137363456,419.2520446777344,,,0.0003451443569553806,2015.8456959724426
263,137887744,420.3521819114685,,,0.0003464566929133858,2023.416208267212
264,138412032,420.95428705215454,,,0.00034776902887139106,2030.9880216121674
265,138936320,418.6338987350464,,,0.00034908136482939635,2038.55459690094
266,139460608,418.2119765281677,,,0.0003503937007874016,2046.126782655716
267,139984896,418.27189779281616,,,0.00035170603674540687,2053.6938910484314
268,140509184,417.89899349212646,,,0.0003530183727034121,2061.262495279312
269,141033472,421.362343788147,,,0.0003543307086614173,2068.82670211792
270,141557760,420.1988458633423,,,0.0003556430446194226,2076.3829333782196
271,142082048,417.0263833999634,,,0.0003569553805774278,2083.9410338401794
272,142606336,417.64754009246826,,,0.00035826771653543304,2091.500204563141
273,143130624,416.74647283554077,,,0.00035958005249343833,2099.0540266036987
274,143654912,419.1532144546509,,,0.00036089238845144356,2106.617460489273
275,144179200,419.9027810096741,,,0.00036220472440944885,2114.179578065872
276,144703488,418.6569781303406,,,0.0003635170603674541,2121.7407150268555
277,145227776,417.88349866867065,,,0.0003648293963254593,2129.296427965164
278,145752064,417.34952116012573,,,0.0003661417322834646,2136.8523938655853
279,146276352,417.58897256851196,,,0.00036745406824146984,2144.4077167510986
280,146800640,417.67266273498535,,,0.000368766404199475,2151.9686794281006
281,147324928,417.38035678863525,,,0.0003700787401574803,2159.5321612358093
282,147849216,416.59295415878296,,,0.00037139107611548555,2167.0918338298798
283,148373504,416.272274017334,,,0.00037270341207349083,2174.6518285274506
284,148897792,415.7792191505432,,,0.00037401574803149607,2182.2096922397614
285,149422080,416.4433431625366,,,0.0003753280839895013,2189.7709822654724
286,149946368,415.93346786499023,,,0.0003766404199475066,2197.3310403823853
287,150470656,415.4663004875183,,,0.0003779527559055118,2204.8889288902283
288,150994944,416.2267894744873,,,0.00037926509186351706,2212.44868183136
289,151519232,414.18298292160034,,,0.00038057742782152235,2220.0049402713776
290,152043520,415.83227491378784,,,0.00038188976377952753,2227.5601465702057
291,152567808,412.86036825180054,,,0.0003832020997375328,2235.1156239509583
292,153092096,414.05913066864014,,,0.00038451443569553805,2242.674174785614
293,153616384,415.2564296722412,,,0.0003858267716535433,2250.232775449753
294,154140672,412.06534719467163,,,0.00038713910761154857,2257.7915103435516
295,154664960,415.3524112701416,,,0.0003884514435695538,2265.3455126285553
296,155189248,415.45090913772583,,,0.00038976377952755904,2272.898286819458
297,155713536,416.0058174133301,,,0.00039107611548556433,2280.452283859253
298,156237824,414.5715970993042,,,0.00039238845144356956,2288.0068871974945
299,156762112,413.2593765258789,,,0.00039370078740157485,2295.5635492801666
300,157286400,414.49718952178955,6.434359383583069,622.8834256755889,0.0003950131233595801,2307.782182455063
301,157810688,414.0411024093628,,,0.00039632545931758527,2315.2930057048798
302,158334976,413.3526015281677,,,0.00039763779527559055,2322.846876859665
303,158859264,412.70815086364746,,,0.0003989501312335958,2330.4089138507843
304,159383552,412.23646211624146,,,0.000400262467191601,2337.9669601917267
305,159907840,413.58234548568726,,,0.0004015748031496063,2345.527334690094
306,160432128,412.9742546081543,,,0.00040288713910761155,2353.090316295624
307,160956416,412.4425449371338,,,0.00040419947506561683,2360.6485345363617
308,161480704,413.9267158508301,,,0.00040551181102362207,2368.2091221809387
309,162004992,411.44458627700806,,,0.0004068241469816273,2375.764540910721
310,162529280,412.96726179122925,,,0.0004081364829396326,2383.3223090171814
311,163053568,409.98055934906006,,,0.0004094488188976378,2390.880048751831
312,163577856,411.11882638931274,,,0.000410761154855643,2398.4377160072327
313,164102144,412.2786774635315,,,0.0004120734908136483,2405.9946558475494
314,164626432,411.3597192764282,,,0.0004133858267716535,2413.5517253875732
315,165150720,408.46859550476074,,,0.0004146981627296588,2421.10844373703
316,165675008,411.2743625640869,,,0.00041601049868766405,2428.6650390625
317,166199296,409.2239146232605,,,0.0004173228346456693,2436.220669031143
318,166723584,409.8917260169983,,,0.00041863517060367457,2443.781594991684
319,167247872,410.73916578292847,,,0.0004199475065616798,2451.338623523712
320,167772160,409.6624827384949,,,0.00042125984251968504,2458.8967759609222
321,168296448,408.3863458633423,,,0.00042257217847769033,2466.4525303840637
322,168820736,410.988977432251,,,0.0004238845144356955,2474.01136803627
323,169345024,409.3539719581604,,,0.0004251968503937008,2481.567365884781
324,169869312,409.4997158050537,,,0.00042650918635170603,2489.123680114746
325,170393600,408.99791526794434,,,0.00042782152230971126,2496.682302713394
326,170917888,410.20473527908325,,,0.00042913385826771655,2504.2407348155975
327,171442176,408.884756565094,,,0.0004304461942257218,2511.7980110645294
328,171966464,409.9464831352234,,,0.000431758530183727,2519.3560445308685
329,172490752,406.3415193557739,,,0.0004330708661417323,2526.911172389984
330,173015040,407.9232015609741,,,0.00043438320209973754,2534.470705509186
331,173539328,408.84062814712524,,,0.00043569553805774283,2542.0323038101196
332,174063616,408.30421018600464,,,0.00043700787401574807,2549.591564655304
333,174587904,409.35724782943726,,,0.00043832020997375325,2557.147547483444
334,175112192,407.56137323379517,,,0.00043963254593175853,2564.7050924301147
335,175636480,407.6232633590698,,,0.00044094488188976377,2572.263165950775
336,176160768,407.30915212631226,,,0.000442257217847769,2579.8206815719604
337,176685056,407.49388790130615,,,0.0004435695538057743,2587.37727022171
338,177209344,407.2794327735901,,,0.0004448818897637795,2594.9340953826904
339,177733632,408.3622217178345,,,0.0004461942257217848,2602.4906721115112
340,178257920,408.1293864250183,,,0.00044750656167979005,2610.0465474128723
341,178782208,408.2205648422241,,,0.0004488188976377953,2617.5996878147125
342,179306496,408.0463080406189,,,0.00045013123359580057,2625.1544234752655
343,179830784,407.09574365615845,,,0.00045144356955380575,2632.713663339615
344,180355072,406.0025944709778,,,0.000452755905511811,2640.2730112075806
345,180879360,410.171648979187,,,0.0004540682414698163,2647.8321788311005
346,181403648,410.7172341346741,,,0.0004553805774278215,2655.3909385204315
347,181927936,407.79852962493896,,,0.0004566929133858268,2662.952665090561
348,182452224,406.8879199028015,,,0.00045800524934383203,2670.5087473392487
349,182976512,406.32206439971924,,,0.00045931758530183726,2678.0649218559265
350,183500800,405.5676646232605,,,0.00046062992125984255,2685.623421907425
351,184025088,406.34969568252563,,,0.0004619422572178478,2693.1808059215546
352,184549376,406.2140154838562,,,0.000463254593175853,2700.7393169403076
353,185073664,404.3272285461426,,,0.0004645669291338583,2708.2941403388977
354,185597952,405.4697551727295,,,0.0004658792650918635,2715.852339744568
355,186122240,405.438205242157,,,0.0004671916010498688,2723.41885471344
356,186646528,404.83287048339844,,,0.000468503937007874,2730.993886947632
357,187170816,404.2217826843262,,,0.00046981627296587925,2738.565809726715
358,187695104,404.6325283050537,,,0.00047112860892388453,2746.1350424289703
359,188219392,405.8828983306885,,,0.00047244094488188977,2753.711885213852
360,188743680,405.1391386985779,,,0.000473753280839895,2761.283968448639
361,189267968,403.29836320877075,,,0.0004750656167979003,2768.8516187667847
362,189792256,402.6131753921509,,,0.0004763779527559055,2776.4208261966705
363,190316544,404.02156686782837,,,0.0004776902887139108,2783.985315799713
364,190840832,404.85740756988525,,,0.00047900262467191605,2791.553400039673
365,191365120,403.7540006637573,,,0.00048031496062992123,2799.119984149933
366,191889408,402.6585478782654,,,0.0004816272965879265,2806.6856458187103
367,192413696,404.0044550895691,,,0.00048293963254593175,2814.253448009491
368,192937984,404.17332220077515,,,0.000484251968503937,2821.8212587833405
369,193462272,403.4933052062988,,,0.00048556430446194227,2829.386773109436
370,193986560,402.8886685371399,,,0.0004868766404199475,2836.9562928676605
371,194510848,401.682825088501,,,0.0004881889763779528,2844.524833917618
372,195035136,401.5480308532715,,,0.000489501312335958,2852.097600221634
373,195559424,403.8613348007202,,,0.0004908136482939632,2859.6663773059845
374,196083712,402.41071605682373,,,0.0004921259842519685,2867.23615527153
375,196608000,402.36931133270264,,,0.0004934383202099738,2874.810583591461
376,197132288,400.61767387390137,,,0.000494750656167979,2882.3836777210236
377,197656576,401.07446813583374,,,0.0004960629921259843,2889.9605429172516
378,198180864,401.18570852279663,,,0.0004973753280839895,2897.531075000763
379,198705152,402.4284815788269,,,0.0004986876640419948,2905.101002216339
380,199229440,400.32729053497314,,,0.0005,2912.670343399048
381,199753728,401.65416288375854,,,0.0005,2920.242333173752
382,200278016,402.91312980651855,,,0.0004999998953813417,2927.818653821945
383,200802304,402.67831087112427,,,0.000499999581525454,2935.3928575515747
384,201326592,399.34115648269653,,,0.0004999990584325998,2942.9666595458984
385,201850880,401.01644229888916,,,0.0004999983261032168,2950.5362458229065
386,202375168,401.8044843673706,,,0.0004999973845379181,2958.1092336177826
387,202899456,403.2174491882324,,,0.0004999962337374914,2965.6835095882416
388,203423744,401.5852723121643,,,0.0004999948737029003,2973.2523605823517
389,203948032,400.15786027908325,,,0.0004999933044352827,2980.8189339637756
390,204472320,401.1580648422241,,,0.0004999915259359522,2988.386395931244
391,204996608,402.1092939376831,,,0.0004999895382063973,2995.954930305481
392,205520896,399.5612874031067,,,0.0004999873412482815,3003.524602174759
393,206045184,401.1775002479553,,,0.0004999849350634438,3011.093239545822
394,206569472,401.9017219543457,,,0.0004999823196538977,3018.6645624637604
395,207093760,399.3219060897827,,,0.0004999794950218323,3026.2320759296417
396,207618048,399.57341480255127,,,0.0004999764611696119,3033.796656847
397,208142336,400.2015438079834,,,0.0004999732180997756,3041.3621306419373
398,208666624,399.38111209869385,,,0.0004999697658150374,3048.9281997680664
399,209190912,400.04959535598755,,,0.0004999661043182869,3056.4950296878815
400,209715200,398.3830523490906,6.2008776235580445,493.18167907879865,0.0004999622336125886,3068.7310376167297
